Zone,Month,Day,Year,Hour,Total Demand
92,6,14,2022,8,0
92,6,14,2022,9,0
92,6,14,2022,10,0
92,6,14,2022,11,0
92,6,14,2022,12,0
92,6,14,2022,13,0
92,6,14,2022,14,0
92,6,14,2022,15,0
92,6,14,2022,16,0
92,6,14,2022,17,0
92,6,14,2022,18,0
92,6,14,2022,19,0
92,6,14,2022,20,0
92,6,14,2022,21,0
92,6,14,2022,22,0
92,6,14,2022,23,0
92,6,14,2022,24,0
92,6,15,2022,0,0
92,6,15,2022,1,0
92,6,15,2022,2,0
92,6,15,2022,3,0
92,6,15,2022,4,0
92,6,15,2022,5,1
92,6,15,2022,6,0
92,6,15,2022,7,1
92,6,15,2022,8,1
92,6,15,2022,9,0
92,6,15,2022,10,0
92,6,15,2022,11,0
92,6,15,2022,12,0
92,6,15,2022,13,0
92,6,15,2022,14,0
92,6,15,2022,15,0
92,6,15,2022,16,0
92,6,15,2022,17,0
92,6,15,2022,18,0
92,6,15,2022,19,0
92,6,15,2022,20,0
92,6,15,2022,21,0
92,6,15,2022,22,0
92,6,15,2022,23,0
92,6,15,2022,24,0
92,6,16,2022,0,0
92,6,16,2022,1,0
92,6,16,2022,2,0
92,6,16,2022,3,2
92,6,16,2022,4,0
92,6,16,2022,5,0
92,6,16,2022,6,0
92,6,16,2022,7,0
92,6,16,2022,8,0
92,6,16,2022,9,1
92,6,16,2022,10,1
92,6,16,2022,11,0
92,6,16,2022,12,1
92,6,16,2022,13,1
92,6,16,2022,14,0
92,6,16,2022,15,0
92,6,16,2022,16,0
92,6,16,2022,17,0
92,6,16,2022,18,0
92,6,16,2022,19,0
92,6,16,2022,20,0
92,6,16,2022,21,1
92,6,16,2022,22,1
92,6,16,2022,23,0
92,6,16,2022,24,0
92,6,17,2022,0,0
92,6,17,2022,1,0
92,6,17,2022,2,0
92,6,17,2022,3,0
92,6,17,2022,4,0
92,6,17,2022,5,0
92,6,17,2022,6,1
92,6,17,2022,7,3
92,6,17,2022,8,1
92,6,17,2022,9,1
92,6,17,2022,10,0
92,6,17,2022,11,1
92,6,17,2022,12,0
92,6,17,2022,13,0
92,6,17,2022,14,0
92,6,17,2022,15,0
92,6,17,2022,16,1
92,6,17,2022,17,0
92,6,17,2022,18,0
92,6,17,2022,19,0
92,6,17,2022,20,0
92,6,17,2022,21,0
92,6,17,2022,22,0
92,6,17,2022,23,0
92,6,17,2022,24,0
92,6,18,2022,0,0
92,6,18,2022,1,0
92,6,18,2022,2,0
92,6,18,2022,3,0
92,6,18,2022,4,0
92,6,18,2022,5,0
92,6,18,2022,6,0
92,6,18,2022,7,0
92,6,18,2022,8,0
92,6,18,2022,9,0
92,6,18,2022,10,1
92,6,18,2022,11,0
92,6,18,2022,12,0
92,6,18,2022,13,1
92,6,18,2022,14,2
92,6,18,2022,15,0
92,6,18,2022,16,0
92,6,18,2022,17,0
92,6,18,2022,18,0
92,6,18,2022,19,0
92,6,18,2022,20,0
92,6,18,2022,21,0
92,6,18,2022,22,0
92,6,18,2022,23,0
92,6,18,2022,24,0
92,6,19,2022,0,1
92,6,19,2022,1,0
92,6,19,2022,2,0
92,6,19,2022,3,0
92,6,19,2022,4,0
92,6,19,2022,5,0
92,6,19,2022,6,0
92,6,19,2022,7,1
92,6,19,2022,8,1
92,6,19,2022,9,0
92,6,19,2022,10,0
92,6,19,2022,11,0
92,6,19,2022,12,0
92,6,19,2022,13,0
92,6,19,2022,14,0
92,6,19,2022,15,2
92,6,19,2022,16,0
92,6,19,2022,17,0
92,6,19,2022,18,0
92,6,19,2022,19,0
92,6,19,2022,20,0
92,6,19,2022,21,0
92,6,19,2022,22,2
92,6,19,2022,23,0
92,6,19,2022,24,0
92,6,20,2022,0,1
92,6,20,2022,1,0
92,6,20,2022,2,0
92,6,20,2022,3,0
92,6,20,2022,4,0
92,6,20,2022,5,0
92,6,20,2022,6,0
92,6,20,2022,7,0
92,6,20,2022,8,0
92,6,20,2022,9,0
92,6,20,2022,10,0
92,6,20,2022,11,1
92,6,20,2022,12,1
92,6,20,2022,13,0
92,6,20,2022,14,0
92,6,20,2022,15,0
92,6,20,2022,16,0
92,6,20,2022,17,0
92,6,20,2022,18,1
92,6,20,2022,19,0
92,6,20,2022,20,0
92,6,20,2022,21,0
92,6,20,2022,22,1
92,6,20,2022,23,0
92,6,20,2022,24,0
92,6,21,2022,0,2
92,6,21,2022,1,0
92,6,21,2022,2,0
92,6,21,2022,3,0
92,6,21,2022,4,0
92,6,21,2022,5,0
92,6,21,2022,6,0
92,6,21,2022,7,1
92,6,21,2022,8,1
92,6,21,2022,9,0
92,6,21,2022,10,1
92,6,21,2022,11,1
92,6,21,2022,12,0
92,6,21,2022,13,0
92,6,21,2022,14,1
92,6,21,2022,15,0
92,6,21,2022,16,1
92,6,21,2022,17,0
92,6,21,2022,18,0
92,6,21,2022,19,0
92,6,21,2022,20,0
92,6,21,2022,21,0
92,6,21,2022,22,1
92,6,21,2022,23,0
92,6,21,2022,24,0
92,6,22,2022,0,4
92,6,22,2022,1,0
92,6,22,2022,2,0
92,6,22,2022,3,0
92,6,22,2022,4,0
92,6,22,2022,5,1
92,6,22,2022,6,0
92,6,22,2022,7,0
92,6,22,2022,8,2
92,6,22,2022,9,0
92,6,22,2022,10,1
92,6,22,2022,11,0
92,6,22,2022,12,1
92,6,22,2022,13,0
92,6,22,2022,14,0
92,6,22,2022,15,1
92,6,22,2022,16,0
92,6,22,2022,17,0
92,6,22,2022,18,0
92,6,22,2022,19,0
92,6,22,2022,20,0
92,6,22,2022,21,0
92,6,22,2022,22,0
92,6,22,2022,23,0
92,6,22,2022,24,0
92,6,23,2022,0,0
92,6,23,2022,1,0
92,6,23,2022,2,0
92,6,23,2022,3,0
92,6,23,2022,4,0
92,6,23,2022,5,0
92,6,23,2022,6,1
92,6,23,2022,7,0
92,6,23,2022,8,0
92,6,23,2022,9,0
92,6,23,2022,10,0
92,6,23,2022,11,1
92,6,23,2022,12,1
92,6,23,2022,13,1
92,6,23,2022,14,0
92,6,23,2022,15,1
92,6,23,2022,16,0
92,6,23,2022,17,0
92,6,23,2022,18,1
92,6,23,2022,19,0
92,6,23,2022,20,0
92,6,23,2022,21,0
92,6,23,2022,22,0
92,6,23,2022,23,0
92,6,23,2022,24,0
92,6,24,2022,0,0
92,6,24,2022,1,1
92,6,24,2022,2,0
92,6,24,2022,3,0
92,6,24,2022,4,1
92,6,24,2022,5,0
92,6,24,2022,6,0
92,6,24,2022,7,0
92,6,24,2022,8,1
92,6,24,2022,9,1
92,6,24,2022,10,0
92,6,24,2022,11,1
92,6,24,2022,12,0
92,6,24,2022,13,1
92,6,24,2022,14,1
92,6,24,2022,15,0
92,6,24,2022,16,1
92,6,24,2022,17,2
92,6,24,2022,18,0
92,6,24,2022,19,0
92,6,24,2022,20,0
92,6,24,2022,21,0
92,6,24,2022,22,0
92,6,24,2022,23,0
92,6,24,2022,24,0
92,6,25,2022,0,0
92,6,25,2022,1,0
92,6,25,2022,2,0
92,6,25,2022,3,0
92,6,25,2022,4,0
92,6,25,2022,5,0
92,6,25,2022,6,0
92,6,25,2022,7,0
92,6,25,2022,8,0
92,6,25,2022,9,1
92,6,25,2022,10,0
92,6,25,2022,11,0
92,6,25,2022,12,0
92,6,25,2022,13,0
92,6,25,2022,14,1
92,6,25,2022,15,1
92,6,25,2022,16,0
92,6,25,2022,17,0
92,6,25,2022,18,0
92,6,25,2022,19,0
92,6,25,2022,20,0
92,6,25,2022,21,0
92,6,25,2022,22,0
92,6,25,2022,23,0
92,6,25,2022,24,0
92,6,26,2022,0,0
92,6,26,2022,1,0
92,6,26,2022,2,0
92,6,26,2022,3,1
92,6,26,2022,4,0
92,6,26,2022,5,0
92,6,26,2022,6,0
92,6,26,2022,7,0
92,6,26,2022,8,0
92,6,26,2022,9,0
92,6,26,2022,10,0
92,6,26,2022,11,0
92,6,26,2022,12,0
92,6,26,2022,13,1
92,6,26,2022,14,0
92,6,26,2022,15,0
92,6,26,2022,16,0
92,6,26,2022,17,0
92,6,26,2022,18,1
92,6,26,2022,19,1
92,6,26,2022,20,1
92,6,26,2022,21,0
92,6,26,2022,22,0
92,6,26,2022,23,0
92,6,26,2022,24,0
92,6,27,2022,0,0
92,6,27,2022,1,0
92,6,27,2022,2,0
92,6,27,2022,3,0
92,6,27,2022,4,0
92,6,27,2022,5,0
92,6,27,2022,6,0
92,6,27,2022,7,1
92,6,27,2022,8,1
92,6,27,2022,9,0
92,6,27,2022,10,0
92,6,27,2022,11,2
92,6,27,2022,12,0
92,6,27,2022,13,1
92,6,27,2022,14,0
92,6,27,2022,15,0
92,6,27,2022,16,0
92,6,27,2022,17,0
92,6,27,2022,18,0
92,6,27,2022,19,0
92,6,27,2022,20,1
92,6,27,2022,21,0
92,6,27,2022,22,0
92,6,27,2022,23,0
92,6,27,2022,24,0
92,6,28,2022,0,0
92,6,28,2022,1,0
92,6,28,2022,2,0
92,6,28,2022,3,0
92,6,28,2022,4,0
92,6,28,2022,5,1
92,6,28,2022,6,0
92,6,28,2022,7,0
92,6,28,2022,8,0
92,6,28,2022,9,0
92,6,28,2022,10,0
92,6,28,2022,11,0
92,6,28,2022,12,1
92,6,28,2022,13,0
92,6,28,2022,14,0
92,6,28,2022,15,1
92,6,28,2022,16,1
92,6,28,2022,17,0
92,6,28,2022,18,0
92,6,28,2022,19,0
92,6,28,2022,20,1
92,6,28,2022,21,1
92,6,28,2022,22,3
92,6,28,2022,23,0
92,6,28,2022,24,0
92,6,29,2022,0,0
92,6,29,2022,1,0
92,6,29,2022,2,0
92,6,29,2022,3,0
92,6,29,2022,4,0
92,6,29,2022,5,1
92,6,29,2022,6,0
92,6,29,2022,7,0
92,6,29,2022,8,0
92,6,29,2022,9,0
92,6,29,2022,10,2
92,6,29,2022,11,1
92,6,29,2022,12,0
92,6,29,2022,13,0
92,6,29,2022,14,0
92,6,29,2022,15,2
92,6,29,2022,16,0
92,6,29,2022,17,1
92,6,29,2022,18,1
92,6,29,2022,19,0
92,6,29,2022,20,0
92,6,29,2022,21,0
92,6,29,2022,22,0
92,6,29,2022,23,0
92,6,29,2022,24,0
92,6,30,2022,0,0
92,6,30,2022,1,0
92,6,30,2022,2,0
92,6,30,2022,3,0
92,6,30,2022,4,0
92,6,30,2022,5,0
92,6,30,2022,6,1
92,6,30,2022,7,0
92,6,30,2022,8,0
92,6,30,2022,9,0
92,6,30,2022,10,0
92,6,30,2022,11,0
92,6,30,2022,12,0
92,6,30,2022,13,0
92,6,30,2022,14,0
92,6,30,2022,15,0
92,6,30,2022,16,0
92,6,30,2022,17,0
92,6,30,2022,18,0
92,6,30,2022,19,0
92,6,30,2022,20,1
92,6,30,2022,21,0
92,6,30,2022,22,0
92,6,30,2022,23,0
92,6,30,2022,24,0
93,6,1,2022,0,1
93,6,1,2022,1,0
93,6,1,2022,2,0
93,6,1,2022,3,0
93,6,1,2022,4,0
93,6,1,2022,5,1
93,6,1,2022,6,0
93,6,1,2022,7,0
93,6,1,2022,8,0
93,6,1,2022,9,2
93,6,1,2022,10,1
93,6,1,2022,11,0
93,6,1,2022,12,0
93,6,1,2022,13,1
93,6,1,2022,14,0
93,6,1,2022,15,3
93,6,1,2022,16,0
93,6,1,2022,17,1
93,6,1,2022,18,0
93,6,1,2022,19,1
93,6,1,2022,20,1
93,6,1,2022,21,1
93,6,1,2022,22,0
93,6,1,2022,23,0
93,6,1,2022,24,0
93,6,2,2022,0,0
93,6,2,2022,1,1
93,6,2,2022,2,1
93,6,2,2022,3,0
93,6,2,2022,4,0
93,6,2,2022,5,1
93,6,2,2022,6,1
93,6,2,2022,7,1
93,6,2,2022,8,0
93,6,2,2022,9,0
93,6,2,2022,10,1
93,6,2,2022,11,0
93,6,2,2022,12,1
93,6,2,2022,13,1
93,6,2,2022,14,0
93,6,2,2022,15,0
93,6,2,2022,16,1
93,6,2,2022,17,1
93,6,2,2022,18,0
93,6,2,2022,19,0
93,6,2,2022,20,2
93,6,2,2022,21,1
93,6,2,2022,22,0
93,6,2,2022,23,1
93,6,2,2022,24,0
93,6,3,2022,0,0
93,6,3,2022,1,0
93,6,3,2022,2,0
93,6,3,2022,3,0
93,6,3,2022,4,0
93,6,3,2022,5,1
93,6,3,2022,6,1
93,6,3,2022,7,1
93,6,3,2022,8,1
93,6,3,2022,9,0
93,6,3,2022,10,1
93,6,3,2022,11,0
93,6,3,2022,12,1
93,6,3,2022,13,0
93,6,3,2022,14,1
93,6,3,2022,15,1
93,6,3,2022,16,2
93,6,3,2022,17,1
93,6,3,2022,18,0
93,6,3,2022,19,0
93,6,3,2022,20,2
93,6,3,2022,21,0
93,6,3,2022,22,1
93,6,3,2022,23,0
93,6,3,2022,24,0
93,6,4,2022,0,1
93,6,4,2022,1,0
93,6,4,2022,2,0
93,6,4,2022,3,0
93,6,4,2022,4,0
93,6,4,2022,5,0
93,6,4,2022,6,0
93,6,4,2022,7,0
93,6,4,2022,8,2
93,6,4,2022,9,0
93,6,4,2022,10,0
93,6,4,2022,11,1
93,6,4,2022,12,3
93,6,4,2022,13,0
93,6,4,2022,14,0
93,6,4,2022,15,0
93,6,4,2022,16,4
93,6,4,2022,17,1
93,6,4,2022,18,2
93,6,4,2022,19,0
93,6,4,2022,20,1
93,6,4,2022,21,0
93,6,4,2022,22,1
93,6,4,2022,23,0
93,6,4,2022,24,0
93,6,5,2022,0,0
93,6,5,2022,1,0
93,6,5,2022,2,0
93,6,5,2022,3,0
93,6,5,2022,4,0
93,6,5,2022,5,1
93,6,5,2022,6,0
93,6,5,2022,7,1
93,6,5,2022,8,0
93,6,5,2022,9,0
93,6,5,2022,10,0
93,6,5,2022,11,1
93,6,5,2022,12,0
93,6,5,2022,13,2
93,6,5,2022,14,1
93,6,5,2022,15,2
93,6,5,2022,16,0
93,6,5,2022,17,1
93,6,5,2022,18,0
93,6,5,2022,19,2
93,6,5,2022,20,1
93,6,5,2022,21,1
93,6,5,2022,22,2
93,6,5,2022,23,0
93,6,5,2022,24,0
93,6,6,2022,0,1
93,6,6,2022,1,0
93,6,6,2022,2,0
93,6,6,2022,3,0
93,6,6,2022,4,0
93,6,6,2022,5,0
93,6,6,2022,6,2
93,6,6,2022,7,0
93,6,6,2022,8,0
93,6,6,2022,9,0
93,6,6,2022,10,1
93,6,6,2022,11,0
93,6,6,2022,12,3
93,6,6,2022,13,0
93,6,6,2022,14,0
93,6,6,2022,15,0
93,6,6,2022,16,4
93,6,6,2022,17,0
93,6,6,2022,18,0
93,6,6,2022,19,1
93,6,6,2022,20,0
93,6,6,2022,21,2
93,6,6,2022,22,0
93,6,6,2022,23,0
93,6,6,2022,24,0
93,6,7,2022,0,1
93,6,7,2022,1,0
93,6,7,2022,2,0
93,6,7,2022,3,0
93,6,7,2022,4,0
93,6,7,2022,5,0
93,6,7,2022,6,1
93,6,7,2022,7,0
93,6,7,2022,8,0
93,6,7,2022,9,0
93,6,7,2022,10,0
93,6,7,2022,11,2
93,6,7,2022,12,0
93,6,7,2022,13,1
93,6,7,2022,14,3
93,6,7,2022,15,3
93,6,7,2022,16,2
93,6,7,2022,17,1
93,6,7,2022,18,2
93,6,7,2022,19,0
93,6,7,2022,20,1
93,6,7,2022,21,1
93,6,7,2022,22,1
93,6,7,2022,23,1
93,6,7,2022,24,0
93,6,8,2022,0,0
93,6,8,2022,1,0
93,6,8,2022,2,0
93,6,8,2022,3,0
93,6,8,2022,4,0
93,6,8,2022,5,0
93,6,8,2022,6,0
93,6,8,2022,7,0
93,6,8,2022,8,1
93,6,8,2022,9,0
93,6,8,2022,10,0
93,6,8,2022,11,1
93,6,8,2022,12,0
93,6,8,2022,13,0
93,6,8,2022,14,2
93,6,8,2022,15,0
93,6,8,2022,16,0
93,6,8,2022,17,2
93,6,8,2022,18,0
93,6,8,2022,19,1
93,6,8,2022,20,1
93,6,8,2022,21,4
93,6,8,2022,22,0
93,6,8,2022,23,0
93,6,8,2022,24,0
93,6,9,2022,0,0
93,6,9,2022,1,0
93,6,9,2022,2,0
93,6,9,2022,3,0
93,6,9,2022,4,0
93,6,9,2022,5,0
93,6,9,2022,6,0
93,6,9,2022,7,1
93,6,9,2022,8,1
93,6,9,2022,9,1
93,6,9,2022,10,0
93,6,9,2022,11,0
93,6,9,2022,12,1
93,6,9,2022,13,2
93,6,9,2022,14,0
93,6,9,2022,15,4
93,6,9,2022,16,7
93,6,9,2022,17,0
93,6,9,2022,18,1
93,6,9,2022,19,0
93,6,9,2022,20,1
93,6,9,2022,21,1
93,6,9,2022,22,1
93,6,9,2022,23,1
93,6,9,2022,24,0
93,6,10,2022,0,0
93,6,10,2022,1,0
93,6,10,2022,2,0
93,6,10,2022,3,0
93,6,10,2022,4,0
93,6,10,2022,5,0
93,6,10,2022,6,0
93,6,10,2022,7,1
93,6,10,2022,8,2
93,6,10,2022,9,0
93,6,10,2022,10,0
93,6,10,2022,11,0
93,6,10,2022,12,0
93,6,10,2022,13,0
93,6,10,2022,14,0
93,6,10,2022,15,0
93,6,10,2022,16,2
93,6,10,2022,17,0
93,6,10,2022,18,1
93,6,10,2022,19,0
93,6,10,2022,20,1
93,6,10,2022,21,0
93,6,10,2022,22,2
93,6,10,2022,23,2
93,6,10,2022,24,0
93,6,11,2022,0,2
93,6,11,2022,1,0
93,6,11,2022,2,0
93,6,11,2022,3,0
93,6,11,2022,4,1
93,6,11,2022,5,0
93,6,11,2022,6,0
93,6,11,2022,7,2
93,6,11,2022,8,0
93,6,11,2022,9,0
93,6,11,2022,10,0
93,6,11,2022,11,0
93,6,11,2022,12,0
93,6,11,2022,13,1
93,6,11,2022,14,1
93,6,11,2022,15,2
93,6,11,2022,16,1
93,6,11,2022,17,2
93,6,11,2022,18,2
93,6,11,2022,19,0
93,6,11,2022,20,1
93,6,11,2022,21,2
93,6,11,2022,22,5
93,6,11,2022,23,4
93,6,11,2022,24,0
93,6,12,2022,0,4
93,6,12,2022,1,0
93,6,12,2022,2,0
93,6,12,2022,3,0
93,6,12,2022,4,0
93,6,12,2022,5,0
93,6,12,2022,6,1
93,6,12,2022,7,1
93,6,12,2022,8,0
93,6,12,2022,9,1
93,6,12,2022,10,2
93,6,12,2022,11,0
93,6,12,2022,12,0
93,6,12,2022,13,2
93,6,12,2022,14,1
93,6,12,2022,15,4
93,6,12,2022,16,5
93,6,12,2022,17,2
93,6,12,2022,18,2
93,6,12,2022,19,4
93,6,12,2022,20,1
93,6,12,2022,21,1
93,6,12,2022,22,6
93,6,12,2022,23,5
93,6,12,2022,24,0
93,6,13,2022,0,1
93,6,13,2022,1,0
93,6,13,2022,2,0
93,6,13,2022,3,0
93,6,13,2022,4,0
93,6,13,2022,5,0
93,6,13,2022,6,0
93,6,13,2022,7,1
93,6,13,2022,8,0
93,6,13,2022,9,1
93,6,13,2022,10,0
93,6,13,2022,11,4
93,6,13,2022,12,0
93,6,13,2022,13,0
93,6,13,2022,14,0
93,6,13,2022,15,1
93,6,13,2022,16,4
93,6,13,2022,17,1
93,6,13,2022,18,0
93,6,13,2022,19,1
93,6,13,2022,20,1
93,6,13,2022,21,0
93,6,13,2022,22,0
93,6,13,2022,23,0
93,6,13,2022,24,0
93,6,14,2022,0,1
93,6,14,2022,1,2
93,6,14,2022,2,0
93,6,14,2022,3,0
93,6,14,2022,4,0
93,6,14,2022,5,1
93,6,14,2022,6,0
93,6,14,2022,7,0
93,6,14,2022,8,0
93,6,14,2022,9,0
93,6,14,2022,10,0
93,6,14,2022,11,0
93,6,14,2022,12,0
93,6,14,2022,13,1
93,6,14,2022,14,0
93,6,14,2022,15,2
93,6,14,2022,16,4
93,6,14,2022,17,0
93,6,14,2022,18,3
93,6,14,2022,19,1
93,6,14,2022,20,1
93,6,14,2022,21,0
93,6,14,2022,22,1
93,6,14,2022,23,0
93,6,14,2022,24,0
93,6,15,2022,0,1
93,6,15,2022,1,0
93,6,15,2022,2,0
93,6,15,2022,3,0
93,6,15,2022,4,0
93,6,15,2022,5,1
93,6,15,2022,6,0
93,6,15,2022,7,2
93,6,15,2022,8,0
93,6,15,2022,9,0
93,6,15,2022,10,1
93,6,15,2022,11,0
93,6,15,2022,12,1
93,6,15,2022,13,0
93,6,15,2022,14,0
93,6,15,2022,15,1
93,6,15,2022,16,2
93,6,15,2022,17,0
93,6,15,2022,18,0
93,6,15,2022,19,2
93,6,15,2022,20,0
93,6,15,2022,21,0
93,6,15,2022,22,1
93,6,15,2022,23,1
93,6,15,2022,24,0
93,6,16,2022,0,0
93,6,16,2022,1,0
93,6,16,2022,2,0
93,6,16,2022,3,0
93,6,16,2022,4,0
93,6,16,2022,5,0
93,6,16,2022,6,1
93,6,16,2022,7,1
93,6,16,2022,8,0
93,6,16,2022,9,0
93,6,16,2022,10,0
93,6,16,2022,11,0
93,6,16,2022,12,0
93,6,16,2022,13,1
93,6,16,2022,14,0
93,6,16,2022,15,0
93,6,16,2022,16,1
93,6,16,2022,17,0
93,6,16,2022,18,0
93,6,16,2022,19,1
93,6,16,2022,20,0
93,6,16,2022,21,0
93,6,16,2022,22,1
93,6,16,2022,23,1
93,6,16,2022,24,0
93,6,17,2022,0,0
93,6,17,2022,1,0
93,6,17,2022,2,0
93,6,17,2022,3,1
93,6,17,2022,4,0
93,6,17,2022,5,0
93,6,17,2022,6,0
93,6,17,2022,7,1
93,6,17,2022,8,1
93,6,17,2022,9,0
93,6,17,2022,10,2
93,6,17,2022,11,0
93,6,17,2022,12,1
93,6,17,2022,13,0
93,6,17,2022,14,3
93,6,17,2022,15,1
93,6,17,2022,16,4
93,6,17,2022,17,2
93,6,17,2022,18,2
93,6,17,2022,19,1
93,6,17,2022,20,0
93,6,17,2022,21,1
93,6,17,2022,22,1
93,6,17,2022,23,2
93,6,17,2022,24,0
93,6,18,2022,0,0
93,6,18,2022,1,0
93,6,18,2022,2,0
93,6,18,2022,3,0
93,6,18,2022,4,0
93,6,18,2022,5,1
93,6,18,2022,6,0
93,6,18,2022,7,0
93,6,18,2022,8,0
93,6,18,2022,9,0
93,6,18,2022,10,0
93,6,18,2022,11,0
93,6,18,2022,12,1
93,6,18,2022,13,1
93,6,18,2022,14,0
93,6,18,2022,15,2
93,6,18,2022,16,1
93,6,18,2022,17,2
93,6,18,2022,18,2
93,6,18,2022,19,1
93,6,18,2022,20,1
93,6,18,2022,21,0
93,6,18,2022,22,0
93,6,18,2022,23,1
93,6,18,2022,24,0
93,6,19,2022,0,0
93,6,19,2022,1,0
93,6,19,2022,2,0
93,6,19,2022,3,0
93,6,19,2022,4,0
93,6,19,2022,5,0
93,6,19,2022,6,0
93,6,19,2022,7,0
93,6,19,2022,8,0
93,6,19,2022,9,1
93,6,19,2022,10,0
93,6,19,2022,11,1
93,6,19,2022,12,0
93,6,19,2022,13,1
93,6,19,2022,14,0
93,6,19,2022,15,4
93,6,19,2022,16,1
93,6,19,2022,17,3
93,6,19,2022,18,2
93,6,19,2022,19,1
93,6,19,2022,20,2
93,6,19,2022,21,2
93,6,19,2022,22,0
93,6,19,2022,23,1
93,6,19,2022,24,0
93,6,20,2022,0,1
93,6,20,2022,1,0
93,6,20,2022,2,0
93,6,20,2022,3,0
93,6,20,2022,4,0
93,6,20,2022,5,1
93,6,20,2022,6,0
93,6,20,2022,7,0
93,6,20,2022,8,2
93,6,20,2022,9,0
93,6,20,2022,10,1
93,6,20,2022,11,0
93,6,20,2022,12,1
93,6,20,2022,13,5
93,6,20,2022,14,3
93,6,20,2022,15,2
93,6,20,2022,16,3
93,6,20,2022,17,1
93,6,20,2022,18,0
93,6,20,2022,19,2
93,6,20,2022,20,1
93,6,20,2022,21,0
93,6,20,2022,22,2
93,6,20,2022,23,0
93,6,20,2022,24,0
93,6,21,2022,0,2
93,6,21,2022,1,1
93,6,21,2022,2,0
93,6,21,2022,3,0
93,6,21,2022,4,1
93,6,21,2022,5,0
93,6,21,2022,6,0
93,6,21,2022,7,0
93,6,21,2022,8,1
93,6,21,2022,9,2
93,6,21,2022,10,1
93,6,21,2022,11,0
93,6,21,2022,12,1
93,6,21,2022,13,0
93,6,21,2022,14,2
93,6,21,2022,15,0
93,6,21,2022,16,3
93,6,21,2022,17,0
93,6,21,2022,18,0
93,6,21,2022,19,0
93,6,21,2022,20,0
93,6,21,2022,21,0
93,6,21,2022,22,1
93,6,21,2022,23,0
93,6,21,2022,24,0
93,6,22,2022,0,0
93,6,22,2022,1,0
93,6,22,2022,2,0
93,6,22,2022,3,0
93,6,22,2022,4,0
93,6,22,2022,5,0
93,6,22,2022,6,1
93,6,22,2022,7,1
93,6,22,2022,8,0
93,6,22,2022,9,2
93,6,22,2022,10,0
93,6,22,2022,11,0
93,6,22,2022,12,2
93,6,22,2022,13,0
93,6,22,2022,14,0
93,6,22,2022,15,0
93,6,22,2022,16,5
93,6,22,2022,17,2
93,6,22,2022,18,1
93,6,22,2022,19,3
93,6,22,2022,20,1
93,6,22,2022,21,1
93,6,22,2022,22,0
93,6,22,2022,23,0
93,6,22,2022,24,0
93,6,23,2022,0,0
93,6,23,2022,1,0
93,6,23,2022,2,0
93,6,23,2022,3,0
93,6,23,2022,4,0
93,6,23,2022,5,0
93,6,23,2022,6,0
93,6,23,2022,7,0
93,6,23,2022,8,0
93,6,23,2022,9,1
93,6,23,2022,10,0
93,6,23,2022,11,0
93,6,23,2022,12,2
93,6,23,2022,13,0
93,6,23,2022,14,0
93,6,23,2022,15,1
93,6,23,2022,16,5
93,6,23,2022,17,2
93,6,23,2022,18,0
93,6,23,2022,19,1
93,6,23,2022,20,1
93,6,23,2022,21,0
93,6,23,2022,22,0
93,6,23,2022,23,0
93,6,23,2022,24,0
93,6,24,2022,0,0
93,6,24,2022,1,0
93,6,24,2022,2,0
93,6,24,2022,3,0
93,6,24,2022,4,0
93,6,24,2022,5,2
93,6,24,2022,6,0
93,6,24,2022,7,1
93,6,24,2022,8,0
93,6,24,2022,9,2
93,6,24,2022,10,0
93,6,24,2022,11,2
93,6,24,2022,12,0
93,6,24,2022,13,1
93,6,24,2022,14,1
93,6,24,2022,15,0
93,6,24,2022,16,2
93,6,24,2022,17,1
93,6,24,2022,18,4
93,6,24,2022,19,3
93,6,24,2022,20,0
93,6,24,2022,21,1
93,6,24,2022,22,1
93,6,24,2022,23,0
93,6,24,2022,24,0
93,6,25,2022,0,0
93,6,25,2022,1,0
93,6,25,2022,2,0
93,6,25,2022,3,0
93,6,25,2022,4,0
93,6,25,2022,5,0
93,6,25,2022,6,0
93,6,25,2022,7,0
93,6,25,2022,8,0
93,6,25,2022,9,1
93,6,25,2022,10,0
93,6,25,2022,11,0
93,6,25,2022,12,0
93,6,25,2022,13,2
93,6,25,2022,14,0
93,6,25,2022,15,0
93,6,25,2022,16,1
93,6,25,2022,17,0
93,6,25,2022,18,0
93,6,25,2022,19,2
93,6,25,2022,20,1
93,6,25,2022,21,1
93,6,25,2022,22,0
93,6,25,2022,23,1
93,6,25,2022,24,0
93,6,26,2022,0,0
93,6,26,2022,1,2
93,6,26,2022,2,0
93,6,26,2022,3,0
93,6,26,2022,4,0
93,6,26,2022,5,0
93,6,26,2022,6,0
93,6,26,2022,7,1
93,6,26,2022,8,0
93,6,26,2022,9,0
93,6,26,2022,10,0
93,6,26,2022,11,0
93,6,26,2022,12,1
93,6,26,2022,13,1
93,6,26,2022,14,2
93,6,26,2022,15,1
93,6,26,2022,16,1
93,6,26,2022,17,1
93,6,26,2022,18,0
93,6,26,2022,19,0
93,6,26,2022,20,0
93,6,26,2022,21,1
93,6,26,2022,22,0
93,6,26,2022,23,0
93,6,26,2022,24,0
93,6,27,2022,0,1
93,6,27,2022,1,0
93,6,27,2022,2,0
93,6,27,2022,3,0
93,6,27,2022,4,0
93,6,27,2022,5,0
93,6,27,2022,6,1
93,6,27,2022,7,1
